gene	logFC_malignant_minus_immune	tstat	pvalue	padj	n_malignant_clusters	n_immune_clusters
MS4A1	-0.4797274705164569	-1.7451741561898053	0.10873190725125081	0.2785807361647151	4	12
GPR160	-0.12534254206159143	-1.7433080706389947	0.10935906118464717	0.279333489615957	4	12
MAP3K14-AS1	-0.10404722236756447	-1.7534357459909287	0.1095671233424907	0.27950796771043546	4	12
ASPRV1	-0.10567374508864956	-1.7076906078681409	0.10978871189324411	0.27971646342227796	4	12
LY6H	-0.07982522194841012	-1.7367653848859717	0.11023822533889133	0.280504390175296	4	12
C3	-0.5415743956089601	-1.7331561128595614	0.1106861095558061	0.28092921207057386	4	12
S100P	-0.20697519647725204	-1.7348308312309009	0.11057362594190864	0.28092921207057386	4	12
TMEM244	-0.05117452503985144	-1.7220660195446396	0.11132660345018877	0.282196713435206	4	12
C2orf40	-0.14888496318274672	-1.7163850541525663	0.11204823673944518	0.28330780465093597	4	12
MIR623	-0.057381314208849496	-1.7155142891227069	0.11192765222331306	0.28330780465093597	4	12
NUDT16L1	0.21218196784228233	1.819698503927921	0.11292407414012194	0.2851618033841463	4	12
MIR21	-0.035159055307732695	-1.6922054413795846	0.11379859801853491	0.2870078134137072	4	12
CRYAB	0.8456362297332377	1.8965403727665764	0.11405897723466998	0.28730220965911835	4	12
C9orf72	-0.19810727773845055	-1.6804183246419673	0.11520355973803127	0.2898202760705189	4	12
OR1D4	-0.030012062845464108	-1.6960745519962894	0.11568208447511298	0.29010273449754914	4	12
MIR4440	0.07095169424301848	2.027147849924585	0.11575099106452211	0.29010273449754914	4	12
PI16	-0.28871753674070266	-1.6984079803870429	0.11552053316421519	0.29010273449754914	4	12
G0S2	-0.308799188215726	-1.7015700482791942	0.11608624009636936	0.2905788237706367	4	12
CR2	-0.31945013638582326	-1.7032132136580536	0.11654495268641762	0.29105273723359776	4	12
LY6G5B	-0.10044441158013911	-1.8281753109638255	0.1165666212620559	0.29105273723359776	4	12
KHDRBS2	-0.14939209398698172	-1.6993786690810018	0.11722981973832641	0.291855738411893	4	12
RLN2	-0.09316372970586134	-1.6794233986951725	0.11776379044919884	0.291855738411893	4	12
S100Z	-0.12461431786364727	-1.694594688092918	0.11770931800882076	0.291855738411893	4	12
SNORD22	-0.09501664078346213	-1.6939523957866327	0.11757749002978353	0.291855738411893	4	12
IL33	-0.861681546974952	-1.695441253578445	0.11741920087914487	0.291855738411893	4	12
ADIRF	-0.7236233553372969	-1.695850653494207	0.11769362809443858	0.291855738411893	4	12
PARD6A	-0.06986414131619259	-1.7596533273415684	0.1185364433136858	0.2919165069871743	4	12
PPBP	-0.05304500477866767	-1.6941083526713654	0.1183349411641999	0.2919165069871743	4	12
CXCL13	-0.2263010821285543	-1.6927987665395863	0.11845194731440457	0.2919165069871743	4	12
GGT5	-0.6295748641959836	-1.693258105201245	0.11848660239960998	0.2919165069871743	4	12
FAM25A	-0.02890394104567317	-1.6750320049255714	0.1181166896290049	0.2919165069871743	4	12
SCARNA6	-0.0672015896151418	-1.6799222987340978	0.11866406009028635	0.2919165069871743	4	12
ZNF683	-0.1414343793643764	-1.6910903806563062	0.11882818538909981	0.29196114346216173	4	12
TCL1A	-0.3400967555138378	-1.6889588183140583	0.11927595097879112	0.29270172019335244	4	12
PNOC	-0.21091658346840614	-1.6807735043543928	0.1209100595953781	0.29634818528278944	4	12
MIR644A	-0.039639123165841325	-1.6679709351905765	0.12128052235708711	0.29689234359140054	4	12
SNORA57	-0.045658306993654155	-1.6491499831653473	0.12167837891382853	0.29750214893356614	4	12
IL21	-0.13547933603431844	-1.6733280446933785	0.12242631167966378	0.2989653520870911	4	12
PVALB	-0.09648191311489522	-1.6693909610870228	0.12260566162923567	0.2990381990956968	4	12
TNFRSF12A	0.6521039331416626	1.8090571522287004	0.12294316414269546	0.299496136766615	4	12
GZMM	-0.2831015704501553	-1.6795380026374251	0.12323347588464502	0.29983814083855237	4	12
HBG2	-0.09647405078845077	-1.6575742438892611	0.12402990980846541	0.2999876317432823	4	12
ZDHHC12	0.195282253361427	1.8728032708439994	0.12392133926909348	0.2999876317432823	4	12
CD160	-0.11312822005335196	-1.6442146194612337	0.12404488572584722	0.2999876317432823	4	12
SLC29A3	-0.17485382736173732	-1.6390454437165567	0.12350271161841866	0.2999876317432823	4	12
MIR1260B	-0.055029028034686366	-1.6603948897781398	0.12383512119638315	0.2999876317432823	4	12
TMEM176A	-0.48001134066591084	-1.6472607164142132	0.12478028447258721	0.30013099716734826	4	12
SERPINB2	-0.19580011525872826	-1.6582355138918525	0.1248572372671479	0.30013099716734826	4	12
SIRPD	-0.09213430032230735	-1.6559555673219644	0.12465225692605639	0.30013099716734826	4	12
WNT7A	-0.05140202351616152	-1.657919108334433	0.12485574701985083	0.30013099716734826	4	12
FAM129C	-0.3632995505631739	-1.6604006314832385	0.12502099043683215	0.30013099716734826	4	12
CCDC65	-0.06850453933945007	-1.6678104311047097	0.12481627201581791	0.30013099716734826	4	12
APBA2	-0.2479719819254988	-1.6892059005169255	0.12515462581878423	0.30013099716734826	4	12
CCDC3	-0.27773752955125486	-1.656282214112027	0.12575627019161978	0.30121262321346054	4	12
PLXDC2	-0.5540016965318484	-1.6263357156478582	0.12629636839385305	0.3021444219948638	4	12
C22orf24	-0.033864477715496805	-1.624871700055904	0.1264921216447405	0.30225118672578377	4	12
MIR548AA2	-0.022724341627414876	-1.6249538473362766	0.1268441088712562	0.3023697470113378	4	12
PMAIP1	-0.20513562750999295	-1.7153005725466692	0.1268262094698307	0.3023697470113378	4	12
DOK3	-0.30325257957189033	-1.6335102011653266	0.1281373424212977	0.30337350392855694	4	12
SLPI	-0.22257551008570636	-1.6438693514036664	0.1281753054098153	0.30337350392855694	4	12
PLAU	-0.3797674789568969	-1.6462037820548978	0.12779138428244136	0.30337350392855694	4	12
FCER2	-0.3447171273405804	-1.6456802764367695	0.12805631730405356	0.30337350392855694	4	12
FSD1	0.17036933017476943	1.9983023022098956	0.1275153601163035	0.30337350392855694	4	12
MARCO	-0.4201189143779025	-1.647696627953808	0.12761228363045413	0.30337350392855694	4	12
ZIK1	-0.12762662118035217	-1.7864922624527482	0.12836101058634394	0.3034250092964925	4	12
BGN	-0.7345123041127062	-1.641438232734619	0.12850049143706457	0.3034250092964925	4	12
BLK	-0.32553241065748717	-1.6382810776160293	0.12952113586070477	0.30371625997720636	4	12
MIR548AJ2	-0.02833526922460531	-1.6135082177773516	0.12920077324943033	0.30371625997720636	4	12
KRT19P2	-0.05299700739230324	-1.6354560535076308	0.12912112765085984	0.30371625997720636	4	12
FAM163B	-0.04447823109170923	-1.638696737305529	0.1295349848802785	0.30371625997720636	4	12
LOC100288842	0.2353869757052598	2.036400683512936	0.12892302221277574	0.30371625997720636	4	12
TMEM42	0.1655102668747708	1.7894448848128377	0.12943375158977205	0.30371625997720636	4	12
FABP4	-0.7024674626652985	-1.6342447949067145	0.13041836396663717	0.30542942380945476	4	12
ZNF32	0.2644983086146587	1.9284465157804547	0.13060844638047617	0.30551683363854076	4	12
IFIT2	-0.20278549455860037	-1.6064080242525869	0.13094760848107348	0.3059523562641904	4	12
HSD11B1	-0.18896231434158461	-1.627216698295626	0.13138381178578554	0.30661332972178656	4	12
REREP3	-0.1291354994619704	-1.6089258514286033	0.13198249180844426	0.3075864960354873	4	12
VPREB3	-0.3171177004343796	-1.6263163001843568	0.1321084000472418	0.3075864960354873	4	12
MIR548H2	-0.016692816903788127	-1.622870909048558	0.1329017454238367	0.30811285402922345	4	12
SIGLEC17P	-0.06395869425094226	-1.601429378737939	0.1326581150729975	0.30811285402922345	4	12
THY1	-0.7560797221902941	-1.6174020258252426	0.13290529064038592	0.30811285402922345	4	12
ZNF511	0.29658362793092496	1.8640008945410484	0.1329506965136099	0.30811285402922345	4	12
HSD11B2	-0.030599011556986383	-1.6359199538204872	0.13315982696973502	0.30824034020771995	4	12
RNU5F-1	-0.027930007649652113	-1.588948454314437	0.13465788026865114	0.3109881761400719	4	12
OR4Q3	-0.03226100307870983	-1.5995307628156548	0.13459425915083612	0.3109881761400719	4	12
CCL8	-0.14768674585401864	-1.6124301307629578	0.13487587177342628	0.3111323454980998	4	12
SNORA3	-0.04840241763663105	-1.6238332526678159	0.13606287154354074	0.311619262206161	4	12
CD86	-0.34998032425879977	-1.6077259341257215	0.13617761758409236	0.311619262206161	4	12
SNORD116-17	-0.08971531175530341	-1.5892986056453198	0.1357564258057896	0.311619262206161	4	12
MIR5684	-0.055308223879413955	-1.5954850016820992	0.13589040993063947	0.311619262206161	4	12
CHMP2A	0.2893476894870957	1.6743311676268988	0.13542237289301362	0.311619262206161	4	12
SNORD116-19	-0.08971531175530341	-1.5892986056453198	0.1357564258057896	0.311619262206161	4	12
RTP4	0.4439141100721349	1.9793519974071176	0.1359620523375095	0.311619262206161	4	12
ID1	-0.6486978231239096	-1.592969813795569	0.1367390359500842	0.31254636788590673	4	12
PAX5	-0.36809602090833504	-1.6016650715367464	0.13752831625023648	0.312760353936091	4	12
SDPR	-0.9327437770513716	-1.6020887509656196	0.1374335784348571	0.312760353936091	4	12
ZNF582	-0.07987603988609533	-1.5926267317270137	0.13777093590884806	0.312760353936091	4	12
OR2A12	-0.042640564226055895	-1.5929248605171271	0.13768620438161544	0.312760353936091	4	12
PLBD1	-0.5431045087905597	-1.5867087696979016	0.13772871675931947	0.312760353936091	4	12
NINJ2	-0.16519810862296166	-1.597352514241168	0.13704832952862983	0.312760353936091	4	12
C19orf33	-0.07696318787592635	-1.5945321956450265	0.1385370842780775	0.31414304824960887	4	12
RXFP4	-0.04928121488120077	-1.5769455385773563	0.13879567216085806	0.3143729833768019	4	12
CASP12	-0.17128181799146996	-1.582707488235057	0.14061183686738954	0.3167172931637341	4	12
AIF1	-0.4511300824177771	-1.586172037129592	0.14093919545786168	0.3167172931637341	4	12
SNORA81	-0.09434134570823216	-1.7222667460766605	0.14073114358131827	0.3167172931637341	4	12
HIST1H2BC	0.23766208932937716	1.7553459178192752	0.1409221199582948	0.3167172931637341	4	12
UCN2	0.5871471456253874	1.9715514048606642	0.14044102873795497	0.3167172931637341	4	12
SLCO2B1	-0.40966840707481744	-1.5879671925653889	0.14052910903607432	0.3167172931637341	4	12
SNORD82	-0.016288048882463282	-1.5895394335757225	0.1402459513668982	0.3167172931637341	4	12
TAS2R5	0.08585388343031966	1.7054174921440044	0.14142997926979914	0.3174634775977534	4	12
SDHAF1	0.2563868514418198	1.864760587053471	0.14199595458690467	0.3183765797912661	4	12
ULBP3	-0.09037780389154484	-1.5533637005538838	0.14264550501363238	0.3193331564105717	4	12
ATRAID	0.3654218940797228	1.7008851702775794	0.14274192091552554	0.3193331564105717	4	12
TYROBP	-0.46429018687959567	-1.574820580140002	0.14357693910373115	0.32084232201951096	4	12
PDK4	-0.5209145712596952	-1.5558969324083722	0.14376005629607744	0.3208929828037443	4	12
CFP	-0.26383129581942627	-1.5726200748349013	0.14402736528058116	0.321131249232065	4	12
MRC1	-0.5238370232249822	-1.5700975696928325	0.14466631946836878	0.3221967026021576	4	12
FCRL2	-0.22616048612579967	-1.562949850171103	0.1455647006785452	0.32383693143169123	4	12
MIR2110	-0.02496343638034137	-1.5400353317512399	0.14587337075052995	0.32416304611228874	4	12
MIR92A1	-0.03256357980888637	-1.5621461702436896	0.14654577991624035	0.3247346545763377	4	12
FCRL5	-0.22554301931864493	-1.5616620862334645	0.14661769654121648	0.3247346545763377	4	12
KERA	-0.03538898117601407	-1.5585816394327483	0.14636888140320853	0.3247346545763377	4	12
SNORA9	-0.06103649095447573	-1.5935106848738139	0.1474694459754771	0.32553961583990526	4	12
SNORD11B	-0.03056875862412654	-1.5375912329362647	0.14730160741638124	0.32553961583990526	4	12
HIST1H2BJ	0.1322231930505121	1.8054059206151554	0.14736439286129493	0.32553961583990526	4	12
LINC00278	-0.0794117158048763	-1.5338812751352593	0.14838188921079518	0.3271926994725362	4	12
CLEC3B	-0.4911792591973392	-1.5500243704112382	0.14937357110569974	0.32826412757484974	4	12
SNORD68	-0.0385436514041119	-1.5267196796080778	0.14920848583535318	0.32826412757484974	4	12
CCL19	-0.3101286816012224	-1.5484527145318945	0.1496884421741315	0.32826412757484974	4	12
ECSCR	-1.0094693949975784	-1.549453764750632	0.14954071777548172	0.32826412757484974	4	12
CD34	-0.9826683236789386	-1.5513131276023857	0.14907968440469535	0.32826412757484974	4	12
FAM177B	-0.139634642659608	-1.5446284246908584	0.1505743939223682	0.32984533170288766	4	12
USP30-AS1	-0.09652834520054981	-1.5274654000226402	0.15102828448445363	0.3304776465742968	4	12
SNORA54	-0.04442661283950746	-1.5235762650292355	0.15120578337366647	0.3305044445326043	4	12
HIST1H2BN	0.1906336885515746	1.7572510573650941	0.15203074574528186	0.33133692690526334	4	12
MIR3605	-0.017038815973160582	-1.5158812315264143	0.15183148919876555	0.33133692690526334	4	12
MS4A6A	-0.377386192540779	-1.5386190588951116	0.15208364944951588	0.33133692690526334	4	12
CXCL11	-0.14286067169015787	-1.511929893782358	0.15329516335678972	0.3336129779255489	4	12
TNFRSF13C	-0.18518568864087157	-1.5324821376968345	0.153636454466504	0.3336296513930597	4	12
VDAC2	0.5627820367312991	1.8427589886006799	0.15347323313462455	0.3336296513930597	4	12
TREM2	-0.4363500920303431	-1.530685343108928	0.15407720660141302	0.33386176945051577	4	12
FOXP3	-0.23043054986893075	-1.5308413864556347	0.1539737437032191	0.33386176945051577	4	12
SNORA48	-0.08581272488319343	-1.6104004044071154	0.1550692964991026	0.3356478279201355	4	12
BEX2	-0.11953396042528186	-1.5705542670496568	0.15563542048832066	0.33650901727204463	4	12
VAV3-AS1	-0.11906982399485944	-1.521858433576221	0.15609755172362733	0.3371437402238171	4	12
ADTRP	-0.1438164048083233	-1.5426810741979975	0.15667145564700438	0.3372905396060374	4	12
HS3ST1	-0.16425041392655082	-1.543378249860184	0.156536397147659	0.3372905396060374	4	12
SPINK2	-0.09208210392568358	-1.4993195481090675	0.15661204237916906	0.3372905396060374	4	12
C1orf54	-0.4310513985851471	-1.5130808633889614	0.1569009970179252	0.33740726454159453	4	12
LOC283710	-0.04483328366260078	-1.5154764856900806	0.15706308164411226	0.33740726454159453	4	12
HSPA1A	0.509405441480117	1.673248023042369	0.1588379828691566	0.34085404049175233	4	12
FCER1A	-0.08708824932537222	-1.5059359585877952	0.1596024981913612	0.3421275416749436	4	12
SNORD100	-0.03832224125766	-1.4855235145091334	0.16008587516267503	0.3427963065581906	4	12
C6orf226	0.23690695286116745	1.6874499669076537	0.16113790645887258	0.3440672783313742	4	12
ZNF256	0.1369114285950975	1.7315750021603706	0.16119551989824882	0.3440672783313742	4	12
RNU6-66	-0.021910741391856274	-1.4847567727275077	0.1610358514279818	0.3440672783313742	4	12
CLEC4A	-0.31001744575289714	-1.4994791257689848	0.16168404417972973	0.3441633146698031	4	12
MMP1	-0.2505323488086334	-1.491981923979493	0.1614135207727826	0.3441633146698031	4	12
SNORA34	-0.050979795647436946	-1.4870009441439531	0.16175675789480745	0.3441633146698031	4	12
GNG8	-0.030169005989230707	-1.498915847435743	0.16203506456090155	0.3443890851453806	4	12
CCL14	-0.8534887550935456	-1.4963812770992453	0.1626282449815865	0.3445513664864121	4	12
SNORD11	-0.06036844039195091	-1.4795315415439336	0.16248825878390954	0.3445513664864121	4	12
RARRES2	-0.6015188341945776	-1.4954448789204016	0.16261504077200314	0.3445513664864121	4	12
PRSS57	-0.024366955346516585	-1.4802889009474693	0.16285271769958293	0.3446618364012337	4	12
ST6GALNAC4	-0.21284257799115858	-1.5743583366598244	0.16326924751322208	0.34517811313577607	4	12
CDH5	-1.0915695227287034	-1.4916881897298733	0.16388403976406749	0.34611201639718586	4	12
DEFB136	0.02295598255950239	1.6709015365786757	0.16420801678119906	0.346430415150209	4	12
ASB2	-0.16561681497936453	-1.4654819410182984	0.16581400513036398	0.3490821160639242	4	12
CXCL5	-0.09967962228856406	-1.4813714155469713	0.16578558882233174	0.3490821160639242	4	12
IL1R2	-0.1910615741646025	-1.4729496127736776	0.1661126204764399	0.3492793903988952	4	12
ACTR3C	-0.12534735038120462	-1.542266724180489	0.1662569898298741	0.3492793903988952	4	12
BCL2L14	-0.10112831360114882	-1.4588303713898725	0.1669507901932539	0.35036891960808797	4	12
S100A9	-0.42075314828013494	-1.4688087130790042	0.16971657072698293	0.35101669229986127	4	12
CD19	-0.36936402933682894	-1.474959918412795	0.1675523647999309	0.35101669229986127	4	12
CLEC1A	-0.587171146543573	-1.4705628850390535	0.16869111593755942	0.35101669229986127	4	12
B3GALT4	-0.14865715104965202	-1.579703609961661	0.1695943745209681	0.35101669229986127	4	12
MIR3942	-0.03792652293601552	-1.453445184931168	0.16891083903144544	0.35101669229986127	4	12
DARC	-0.6779815667157922	-1.4652938875393435	0.1696248379749202	0.35101669229986127	4	12
NSFP1	-0.15308430816152108	-1.5454617829310313	0.16911035796095503	0.35101669229986127	4	12
HUS1B	0.10415426002922949	1.6820287359419328	0.16966784733249385	0.35101669229986127	4	12
NRG1-IT3	-0.008369673058883743	-1.476687151542614	0.1678060036380229	0.35101669229986127	4	12
H3F3A	0.1853390528752988	1.5717444088503587	0.16956837078662554	0.35101669229986127	4	12
HIST1H3E	0.11966470597721468	1.4542370236293312	0.16925615275917327	0.35101669229986127	4	12
OR4K2	-0.025726209462453464	-1.4847277411711124	0.16907953173533544	0.35101669229986127	4	12
CXCR7	-0.6124411234171557	-1.4596729322421422	0.16810780882022555	0.35101669229986127	4	12
CCL21	-0.6390911478855917	-1.4725379451982925	0.16872217728787292	0.35101669229986127	4	12
MIR384	-0.0022519085560767198	-1.468300867824859	0.17002851631976934	0.35129858743753994	4	12
SELP	-0.3929758659245998	-1.4600842192145091	0.17083611120033626	0.3523986134214551	4	12
MIR3191	-0.003579781241210535	-1.4623600205424103	0.17161812473624863	0.3523986134214551	4	12
SNORD56	-0.05202658558076185	-1.4443961184784981	0.17134253982346032	0.3523986134214551	4	12
LINC00515	-0.06131437261144619	-1.444363043451544	0.17119929200637818	0.3523986134214551	4	12
OR10G2	-0.030299553621246107	-1.4453222740103873	0.1716057743479947	0.3523986134214551	4	12
FCGR3A	-0.38101717272848223	-1.4627885184124443	0.17141166200664257	0.3523986134214551	4	12
DEFB109P1B	-0.02219614042791052	-1.4384145561329789	0.17510494095708018	0.35558364792699965	4	12
FDCSP	-0.20820417318364584	-1.4403655992470143	0.17429066585812744	0.35558364792699965	4	12
TBPL1	-0.10472492410302614	-1.514614462580457	0.1746687062943223	0.35558364792699965	4	12
MFAP4	-0.5378161583127352	-1.4500440009569928	0.17494168679308725	0.35558364792699965	4	12
FAM96B	0.24719790341294523	1.5651021408848251	0.17344392669935088	0.35558364792699965	4	12
SNORD26	-0.05885566598567864	-1.4368365020120544	0.17371544580675044	0.35558364792699965	4	12
